DEPTH,RHOB,spike,flat_line,cycle_skip,washed_out,impossible_value,flag_count,severity,well_name
753.3,0.747662,False,False,False,False,True,1,YELLOW,F03-2
753.45,0.747798,False,False,False,False,True,1,YELLOW,F03-2
753.6,0.747935,False,False,False,False,True,1,YELLOW,F03-2
753.75,0.748071,False,False,False,False,True,1,YELLOW,F03-2
753.9,0.748206,False,False,False,False,True,1,YELLOW,F03-2
754.05,0.748342,False,False,False,False,True,1,YELLOW,F03-2
754.2,0.748478,False,False,False,False,True,1,YELLOW,F03-2
754.35,0.748616,False,False,False,False,True,1,YELLOW,F03-2
754.5,0.748757,False,False,False,False,True,1,YELLOW,F03-2
754.65,0.748899,False,False,False,False,True,1,YELLOW,F03-2
754.8,0.749044,False,False,False,False,True,1,YELLOW,F03-2
754.95,0.749189,False,False,False,False,True,1,YELLOW,F03-2
755.1,0.749332,False,False,False,False,True,1,YELLOW,F03-2
755.25,0.749474,False,False,False,False,True,1,YELLOW,F03-2
755.4,0.749614,False,False,False,False,True,1,YELLOW,F03-2
755.55,0.749753,False,False,False,False,True,1,YELLOW,F03-2
755.7,0.749891,False,False,False,False,True,1,YELLOW,F03-2
755.85,0.750028,False,False,False,False,True,1,YELLOW,F03-2
756.0,0.750164,False,False,False,False,True,1,YELLOW,F03-2
756.15,0.7503,False,False,False,False,True,1,YELLOW,F03-2
756.3,0.750439,False,False,False,False,True,1,YELLOW,F03-2
756.45,0.75058,False,False,False,False,True,1,YELLOW,F03-2
756.6,0.750723,False,False,False,False,True,1,YELLOW,F03-2
756.75,0.750866,False,False,False,False,True,1,YELLOW,F03-2
756.9,0.75101,False,False,False,False,True,1,YELLOW,F03-2
757.05,0.751153,False,False,False,False,True,1,YELLOW,F03-2
757.2,0.751298,False,False,False,False,True,1,YELLOW,F03-2
757.35,0.751442,False,False,False,False,True,1,YELLOW,F03-2
757.5,0.751585,False,False,False,False,True,1,YELLOW,F03-2
757.65,0.751725,False,False,False,False,True,1,YELLOW,F03-2
757.8,0.751862,False,False,False,False,True,1,YELLOW,F03-2
757.95,0.751998,False,False,False,False,True,1,YELLOW,F03-2
758.1,0.752134,False,False,False,False,True,1,YELLOW,F03-2
758.25,0.752271,False,False,False,False,True,1,YELLOW,F03-2
758.4,0.752408,False,False,False,False,True,1,YELLOW,F03-2
758.55,0.752546,False,False,False,False,True,1,YELLOW,F03-2
758.7,0.752686,False,False,False,False,True,1,YELLOW,F03-2
758.85,0.752829,False,False,False,False,True,1,YELLOW,F03-2
759.0,0.752972,False,False,False,False,True,1,YELLOW,F03-2
759.15,0.753114,False,False,False,False,True,1,YELLOW,F03-2
759.3,0.753255,False,False,False,False,True,1,YELLOW,F03-2
759.45,0.753392,False,False,False,False,True,1,YELLOW,F03-2
759.6,0.75353,False,False,False,False,True,1,YELLOW,F03-2
759.75,0.753668,False,False,False,False,True,1,YELLOW,F03-2
759.9,0.753805,False,False,False,False,True,1,YELLOW,F03-2
760.05,0.753942,False,False,False,False,True,1,YELLOW,F03-2
760.2,0.754078,False,False,False,False,True,1,YELLOW,F03-2
760.35,0.754214,False,False,False,False,True,1,YELLOW,F03-2
760.5,0.75435,False,False,False,False,True,1,YELLOW,F03-2
760.65,0.754486,False,False,False,False,True,1,YELLOW,F03-2
760.8,0.754622,False,False,False,False,True,1,YELLOW,F03-2
760.95,0.754759,False,False,False,False,True,1,YELLOW,F03-2
761.1,0.754898,False,False,False,False,True,1,YELLOW,F03-2
761.25,0.755035,False,False,False,False,True,1,YELLOW,F03-2
761.4,0.755173,False,False,False,False,True,1,YELLOW,F03-2
761.55,0.755313,False,False,False,False,True,1,YELLOW,F03-2
761.7,0.755452,False,False,False,False,True,1,YELLOW,F03-2
761.85,0.755592,False,False,False,False,True,1,YELLOW,F03-2
762.0,0.755731,False,False,False,False,True,1,YELLOW,F03-2
762.15,0.755871,False,False,False,False,True,1,YELLOW,F03-2
762.3,0.75601,False,False,False,False,True,1,YELLOW,F03-2
762.45,0.756148,False,False,False,False,True,1,YELLOW,F03-2
762.6,0.756287,False,False,False,False,True,1,YELLOW,F03-2
762.75,0.756427,False,False,False,False,True,1,YELLOW,F03-2
762.9,0.756569,False,False,False,False,True,1,YELLOW,F03-2
763.05,0.756712,False,False,False,False,True,1,YELLOW,F03-2
763.2,0.756859,False,False,False,False,True,1,YELLOW,F03-2
763.35,0.757006,False,False,False,False,True,1,YELLOW,F03-2
763.5,0.757152,False,False,False,False,True,1,YELLOW,F03-2
763.65,0.757297,False,False,False,False,True,1,YELLOW,F03-2
763.8,0.75744,False,False,False,False,True,1,YELLOW,F03-2
763.95,0.757579,False,False,False,False,True,1,YELLOW,F03-2
764.1,0.757716,False,False,False,False,True,1,YELLOW,F03-2
764.25,0.757856,False,False,False,False,True,1,YELLOW,F03-2
764.4,0.757996,False,False,False,False,True,1,YELLOW,F03-2
764.55,0.758135,False,False,False,False,True,1,YELLOW,F03-2
764.7,0.758274,False,False,False,False,True,1,YELLOW,F03-2
764.85,0.758412,False,False,False,False,True,1,YELLOW,F03-2
765.0,0.758549,False,False,False,False,True,1,YELLOW,F03-2
765.15,0.758686,False,False,False,False,True,1,YELLOW,F03-2
765.3,0.758826,False,False,False,False,True,1,YELLOW,F03-2
765.45,0.758967,False,False,False,False,True,1,YELLOW,F03-2
765.6,0.759108,False,False,False,False,True,1,YELLOW,F03-2
765.75,0.759249,False,False,False,False,True,1,YELLOW,F03-2
765.9,0.75939,False,False,False,False,True,1,YELLOW,F03-2
766.05,0.759529,False,False,False,False,True,1,YELLOW,F03-2
766.2,0.759666,False,False,False,False,True,1,YELLOW,F03-2
766.35,0.759802,False,False,False,False,True,1,YELLOW,F03-2
766.5,0.759939,False,False,False,False,True,1,YELLOW,F03-2
766.65,0.760078,False,False,False,False,True,1,YELLOW,F03-2
766.8,0.760219,False,False,False,False,True,1,YELLOW,F03-2
766.95,0.76036,False,False,False,False,True,1,YELLOW,F03-2
767.1,0.760501,False,False,False,False,True,1,YELLOW,F03-2
767.25,0.76064,False,False,False,False,True,1,YELLOW,F03-2
767.4,0.760778,False,False,False,False,True,1,YELLOW,F03-2
767.55,0.760916,False,False,False,False,True,1,YELLOW,F03-2
767.7,0.761056,False,False,False,False,True,1,YELLOW,F03-2
767.85,0.761196,False,False,False,False,True,1,YELLOW,F03-2
768.0,0.761336,False,False,False,False,True,1,YELLOW,F03-2
768.15,0.761477,False,False,False,False,True,1,YELLOW,F03-2
768.3,0.761616,False,False,False,False,True,1,YELLOW,F03-2
768.45,0.761754,False,False,False,False,True,1,YELLOW,F03-2
768.6,0.761892,False,False,False,False,True,1,YELLOW,F03-2
768.75,0.762028,False,False,False,False,True,1,YELLOW,F03-2
768.9,0.762164,False,False,False,False,True,1,YELLOW,F03-2
769.05,0.762301,False,False,False,False,True,1,YELLOW,F03-2
769.2,0.762438,False,False,False,False,True,1,YELLOW,F03-2
769.35,0.762574,False,False,False,False,True,1,YELLOW,F03-2
769.5,0.762716,False,False,False,False,True,1,YELLOW,F03-2
769.65,0.762857,False,False,False,False,True,1,YELLOW,F03-2
769.8,0.762998,False,False,False,False,True,1,YELLOW,F03-2
769.95,0.763141,False,False,False,False,True,1,YELLOW,F03-2
770.1,0.763281,False,False,False,False,True,1,YELLOW,F03-2
770.25,0.763419,False,False,False,False,True,1,YELLOW,F03-2
770.4,0.763559,False,False,False,False,True,1,YELLOW,F03-2
770.55,0.763697,False,False,False,False,True,1,YELLOW,F03-2
770.7,0.763834,False,False,False,False,True,1,YELLOW,F03-2
770.85,0.763971,False,False,False,False,True,1,YELLOW,F03-2
771.0,0.764105,False,False,False,False,True,1,YELLOW,F03-2
771.15,0.764241,False,False,False,False,True,1,YELLOW,F03-2
771.3,0.764379,False,False,False,False,True,1,YELLOW,F03-2
771.45,0.764519,False,False,False,False,True,1,YELLOW,F03-2
771.6,0.764661,False,False,False,False,True,1,YELLOW,F03-2
771.75,0.764802,False,False,False,False,True,1,YELLOW,F03-2
771.9,0.764941,False,False,False,False,True,1,YELLOW,F03-2
772.05,0.765079,False,False,False,False,True,1,YELLOW,F03-2
772.2,0.765218,False,False,False,False,True,1,YELLOW,F03-2
772.35,0.765358,False,False,False,False,True,1,YELLOW,F03-2
772.5,0.765499,False,False,False,False,True,1,YELLOW,F03-2
772.65,0.765639,False,False,False,False,True,1,YELLOW,F03-2
772.8,0.765777,False,False,False,False,True,1,YELLOW,F03-2
772.95,0.765914,False,False,False,False,True,1,YELLOW,F03-2
773.1,0.76605,False,False,False,False,True,1,YELLOW,F03-2
773.25,0.766186,False,False,False,False,True,1,YELLOW,F03-2
773.4,0.766322,False,False,False,False,True,1,YELLOW,F03-2
773.55,0.766459,False,False,False,False,True,1,YELLOW,F03-2
773.7,0.766595,False,False,False,False,True,1,YELLOW,F03-2
773.85,0.766733,False,False,False,False,True,1,YELLOW,F03-2
774.0,0.766871,False,False,False,False,True,1,YELLOW,F03-2
774.15,0.767009,False,False,False,False,True,1,YELLOW,F03-2
774.3,0.767149,False,False,False,False,True,1,YELLOW,F03-2
774.45,0.767289,False,False,False,False,True,1,YELLOW,F03-2
774.6,0.767428,False,False,False,False,True,1,YELLOW,F03-2
774.75,0.767567,False,False,False,False,True,1,YELLOW,F03-2
774.9,0.767704,False,False,False,False,True,1,YELLOW,F03-2
775.05,0.76784,False,False,False,False,True,1,YELLOW,F03-2
775.2,0.767975,False,False,False,False,True,1,YELLOW,F03-2
775.35,0.768109,False,False,False,False,True,1,YELLOW,F03-2
775.5,0.768244,False,False,False,False,True,1,YELLOW,F03-2
775.65,0.768379,False,False,False,False,True,1,YELLOW,F03-2
775.8,0.768517,False,False,False,False,True,1,YELLOW,F03-2
775.95,0.768657,False,False,False,False,True,1,YELLOW,F03-2
776.1,0.768798,False,False,False,False,True,1,YELLOW,F03-2
776.25,0.768938,False,False,False,False,True,1,YELLOW,F03-2
776.4,0.769077,False,False,False,False,True,1,YELLOW,F03-2
776.55,0.769214,False,False,False,False,True,1,YELLOW,F03-2
776.7,0.769351,False,False,False,False,True,1,YELLOW,F03-2
776.85,0.769487,False,False,False,False,True,1,YELLOW,F03-2
777.0,0.769622,False,False,False,False,True,1,YELLOW,F03-2
777.15,0.769757,False,False,False,False,True,1,YELLOW,F03-2
777.3,0.769892,False,False,False,False,True,1,YELLOW,F03-2
777.45,0.770028,False,False,False,False,True,1,YELLOW,F03-2
777.6,0.770165,False,False,False,False,True,1,YELLOW,F03-2
777.75,0.770303,False,False,False,False,True,1,YELLOW,F03-2
777.9,0.770441,False,False,False,False,True,1,YELLOW,F03-2
778.05,0.77058,False,False,False,False,True,1,YELLOW,F03-2
778.2,0.77072,False,False,False,False,True,1,YELLOW,F03-2
778.35,0.770862,False,False,False,False,True,1,YELLOW,F03-2
778.5,0.771002,False,False,False,False,True,1,YELLOW,F03-2
778.65,0.771142,False,False,False,False,True,1,YELLOW,F03-2
778.8,0.77128,False,False,False,False,True,1,YELLOW,F03-2
778.95,0.771417,False,False,False,False,True,1,YELLOW,F03-2
779.1,0.771554,False,False,False,False,True,1,YELLOW,F03-2
779.25,0.771692,False,False,False,False,True,1,YELLOW,F03-2
779.4,0.771832,False,False,False,False,True,1,YELLOW,F03-2
779.55,0.771972,False,False,False,False,True,1,YELLOW,F03-2
779.7,0.772114,False,False,False,False,True,1,YELLOW,F03-2
779.85,0.772257,False,False,False,False,True,1,YELLOW,F03-2
780.0,0.772397,False,False,False,False,True,1,YELLOW,F03-2
780.15,0.772537,False,False,False,False,True,1,YELLOW,F03-2
780.3,0.772675,False,False,False,False,True,1,YELLOW,F03-2
780.45,0.772814,False,False,False,False,True,1,YELLOW,F03-2
780.6,0.772956,False,False,False,False,True,1,YELLOW,F03-2
780.75,0.773102,False,False,False,False,True,1,YELLOW,F03-2
780.9,0.77325,False,False,False,False,True,1,YELLOW,F03-2
781.05,0.773395,False,False,False,False,True,1,YELLOW,F03-2
781.2,0.773536,False,False,False,False,True,1,YELLOW,F03-2
781.35,0.773671,False,False,False,False,True,1,YELLOW,F03-2
781.5,0.773804,False,False,False,False,True,1,YELLOW,F03-2
781.65,0.773938,False,False,False,False,True,1,YELLOW,F03-2
781.8,0.774074,False,False,False,False,True,1,YELLOW,F03-2
781.95,0.774212,False,False,False,False,True,1,YELLOW,F03-2
782.1,0.774352,False,False,False,False,True,1,YELLOW,F03-2
782.25,0.774493,False,False,False,False,True,1,YELLOW,F03-2
782.4,0.774635,False,False,False,False,True,1,YELLOW,F03-2
782.55,0.774777,False,False,False,False,True,1,YELLOW,F03-2
782.7,0.774918,False,False,False,False,True,1,YELLOW,F03-2
782.85,0.775058,False,False,False,False,True,1,YELLOW,F03-2
783.0,0.775199,False,False,False,False,True,1,YELLOW,F03-2
783.15,0.775339,False,False,False,False,True,1,YELLOW,F03-2
783.3,0.775478,False,False,False,False,True,1,YELLOW,F03-2
783.45,0.775618,False,False,False,False,True,1,YELLOW,F03-2
783.6,0.775756,False,False,False,False,True,1,YELLOW,F03-2
783.75,0.775891,False,False,False,False,True,1,YELLOW,F03-2
783.9,0.776026,False,False,False,False,True,1,YELLOW,F03-2
784.05,0.77616,False,False,False,False,True,1,YELLOW,F03-2
784.2,0.776295,False,False,False,False,True,1,YELLOW,F03-2
784.35,0.776432,False,False,False,False,True,1,YELLOW,F03-2
784.5,0.77657,False,False,False,False,True,1,YELLOW,F03-2
784.65,0.776709,False,False,False,False,True,1,YELLOW,F03-2
784.8,0.776848,False,False,False,False,True,1,YELLOW,F03-2
784.95,0.776987,False,False,False,False,True,1,YELLOW,F03-2
785.1,0.777124,False,False,False,False,True,1,YELLOW,F03-2
785.25,0.77726,False,False,False,False,True,1,YELLOW,F03-2
785.4,0.777396,False,False,False,False,True,1,YELLOW,F03-2
785.55,0.777532,False,False,False,False,True,1,YELLOW,F03-2
785.7,0.777668,False,False,False,False,True,1,YELLOW,F03-2
785.85,0.777802,False,False,False,False,True,1,YELLOW,F03-2
786.0,0.777936,False,False,False,False,True,1,YELLOW,F03-2
786.15,0.77807,False,False,False,False,True,1,YELLOW,F03-2
786.3,0.778204,False,False,False,False,True,1,YELLOW,F03-2
786.45,0.77834,False,False,False,False,True,1,YELLOW,F03-2
786.6,0.778477,False,False,False,False,True,1,YELLOW,F03-2
786.75,0.778614,False,False,False,False,True,1,YELLOW,F03-2
786.9,0.778751,False,False,False,False,True,1,YELLOW,F03-2
787.05,0.778891,False,False,False,False,True,1,YELLOW,F03-2
787.2,0.779031,False,False,False,False,True,1,YELLOW,F03-2
787.35,0.77917,False,False,False,False,True,1,YELLOW,F03-2
787.5,0.779308,False,False,False,False,True,1,YELLOW,F03-2
787.65,0.779443,False,False,False,False,True,1,YELLOW,F03-2
787.8,0.779577,False,False,False,False,True,1,YELLOW,F03-2
787.95,0.779712,False,False,False,False,True,1,YELLOW,F03-2
788.1,0.779847,False,False,False,False,True,1,YELLOW,F03-2
788.25,0.779983,False,False,False,False,True,1,YELLOW,F03-2
788.4,0.780118,False,False,False,False,True,1,YELLOW,F03-2
788.55,0.780256,False,False,False,False,True,1,YELLOW,F03-2
788.7,0.780397,False,False,False,False,True,1,YELLOW,F03-2
788.85,0.780539,False,False,False,False,True,1,YELLOW,F03-2
789.0,0.78068,False,False,False,False,True,1,YELLOW,F03-2
789.15,0.78082,False,False,False,False,True,1,YELLOW,F03-2
789.3,0.780956,False,False,False,False,True,1,YELLOW,F03-2
789.45,0.781091,False,False,False,False,True,1,YELLOW,F03-2
789.6,0.781224,False,False,False,False,True,1,YELLOW,F03-2
789.75,0.781358,False,False,False,False,True,1,YELLOW,F03-2
789.9,0.781494,False,False,False,False,True,1,YELLOW,F03-2
790.05,0.78163,False,False,False,False,True,1,YELLOW,F03-2
790.2,0.781765,False,False,False,False,True,1,YELLOW,F03-2
790.35,0.781899,False,False,False,False,True,1,YELLOW,F03-2
790.5,0.782033,False,False,False,False,True,1,YELLOW,F03-2
790.65,0.782169,False,False,False,False,True,1,YELLOW,F03-2
790.8,0.782307,False,False,False,False,True,1,YELLOW,F03-2
790.95,0.782449,False,False,False,False,True,1,YELLOW,F03-2
791.1,0.782591,False,False,False,False,True,1,YELLOW,F03-2
791.25,0.782732,False,False,False,False,True,1,YELLOW,F03-2
791.4,0.782871,False,False,False,False,True,1,YELLOW,F03-2
791.55,0.783008,False,False,False,False,True,1,YELLOW,F03-2
791.7,0.783142,False,False,False,False,True,1,YELLOW,F03-2
791.85,0.783277,False,False,False,False,True,1,YELLOW,F03-2
792.0,0.78341,False,False,False,False,True,1,YELLOW,F03-2
792.15,0.783543,False,False,False,False,True,1,YELLOW,F03-2
792.3,0.783676,False,False,False,False,True,1,YELLOW,F03-2
792.45,0.78381,False,False,False,False,True,1,YELLOW,F03-2
792.6,0.783945,False,False,False,False,True,1,YELLOW,F03-2
792.75,0.784081,False,False,False,False,True,1,YELLOW,F03-2
792.9,0.784219,False,False,False,False,True,1,YELLOW,F03-2
793.05,0.784358,False,False,False,False,True,1,YELLOW,F03-2
793.2,0.784499,False,False,False,False,True,1,YELLOW,F03-2
793.35,0.78464,False,False,False,False,True,1,YELLOW,F03-2
793.5,0.78478,False,False,False,False,True,1,YELLOW,F03-2
793.65,0.784918,False,False,False,False,True,1,YELLOW,F03-2
793.8,0.785054,False,False,False,False,True,1,YELLOW,F03-2
793.95,0.785188,False,False,False,False,True,1,YELLOW,F03-2
794.1,0.785321,False,False,False,False,True,1,YELLOW,F03-2
794.25,0.785455,False,False,False,False,True,1,YELLOW,F03-2
794.4,0.785592,False,False,False,False,True,1,YELLOW,F03-2
794.55,0.78573,False,False,False,False,True,1,YELLOW,F03-2
794.7,0.785869,False,False,False,False,True,1,YELLOW,F03-2
794.85,0.786007,False,False,False,False,True,1,YELLOW,F03-2
795.0,0.786145,False,False,False,False,True,1,YELLOW,F03-2
795.15,0.786285,False,False,False,False,True,1,YELLOW,F03-2
795.3,0.786426,False,False,False,False,True,1,YELLOW,F03-2
795.45,0.786568,False,False,False,False,True,1,YELLOW,F03-2
795.6,0.78671,False,False,False,False,True,1,YELLOW,F03-2
795.75,0.786851,False,False,False,False,True,1,YELLOW,F03-2
795.9,0.78699,False,False,False,False,True,1,YELLOW,F03-2
796.05,0.787126,False,False,False,False,True,1,YELLOW,F03-2
796.2,0.78726,False,False,False,False,True,1,YELLOW,F03-2
796.35,0.787394,False,False,False,False,True,1,YELLOW,F03-2
796.5,0.787529,False,False,False,False,True,1,YELLOW,F03-2
796.65,0.787667,False,False,False,False,True,1,YELLOW,F03-2
796.8,0.787807,False,False,False,False,True,1,YELLOW,F03-2
796.95,0.787948,False,False,False,False,True,1,YELLOW,F03-2
797.1,0.788088,False,False,False,False,True,1,YELLOW,F03-2
797.25,0.788227,False,False,False,False,True,1,YELLOW,F03-2
797.4,0.788364,False,False,False,False,True,1,YELLOW,F03-2
797.55,0.788501,False,False,False,False,True,1,YELLOW,F03-2
797.7,0.788637,False,False,False,False,True,1,YELLOW,F03-2
797.85,0.788773,False,False,False,False,True,1,YELLOW,F03-2
798.0,0.788911,False,False,False,False,True,1,YELLOW,F03-2
798.15,0.789049,False,False,False,False,True,1,YELLOW,F03-2
798.3,0.789186,False,False,False,False,True,1,YELLOW,F03-2
798.45,0.789323,False,False,False,False,True,1,YELLOW,F03-2
798.6,0.789458,False,False,False,False,True,1,YELLOW,F03-2
798.75,0.789593,False,False,False,False,True,1,YELLOW,F03-2
798.9,0.789731,False,False,False,False,True,1,YELLOW,F03-2
799.05,0.789868,False,False,False,False,True,1,YELLOW,F03-2
799.2,0.790006,False,False,False,False,True,1,YELLOW,F03-2
799.35,0.790146,False,False,False,False,True,1,YELLOW,F03-2
799.5,0.790285,False,False,False,False,True,1,YELLOW,F03-2
799.65,0.790425,False,False,False,False,True,1,YELLOW,F03-2
799.8,0.790562,False,False,False,False,True,1,YELLOW,F03-2
799.95,0.790698,False,False,False,False,True,1,YELLOW,F03-2
800.1,0.790832,False,False,False,False,True,1,YELLOW,F03-2
800.25,0.790965,False,False,False,False,True,1,YELLOW,F03-2
800.4,0.791099,False,False,False,False,True,1,YELLOW,F03-2
800.55,0.791233,False,False,False,False,True,1,YELLOW,F03-2
800.7,0.791366,False,False,False,False,True,1,YELLOW,F03-2
800.85,0.791498,False,False,False,False,True,1,YELLOW,F03-2
801.0,0.791631,False,False,False,False,True,1,YELLOW,F03-2
801.15,0.791766,False,False,False,False,True,1,YELLOW,F03-2
801.3,0.791904,False,False,False,False,True,1,YELLOW,F03-2
801.45,0.792044,False,False,False,False,True,1,YELLOW,F03-2
801.6,0.792185,False,False,False,False,True,1,YELLOW,F03-2
801.75,0.792327,False,False,False,False,True,1,YELLOW,F03-2
801.9,0.792467,False,False,False,False,True,1,YELLOW,F03-2
802.05,0.792606,False,False,False,False,True,1,YELLOW,F03-2
802.2,0.792743,False,False,False,False,True,1,YELLOW,F03-2
802.35,0.792879,False,False,False,False,True,1,YELLOW,F03-2
802.5,0.793016,False,False,False,False,True,1,YELLOW,F03-2
802.65,0.793152,False,False,False,False,True,1,YELLOW,F03-2
802.8,0.793287,False,False,False,False,True,1,YELLOW,F03-2
802.95,0.793422,False,False,False,False,True,1,YELLOW,F03-2
803.1,0.793556,False,False,False,False,True,1,YELLOW,F03-2
803.25,0.793691,False,False,False,False,True,1,YELLOW,F03-2
803.4,0.793829,False,False,False,False,True,1,YELLOW,F03-2
803.55,0.793969,False,False,False,False,True,1,YELLOW,F03-2
803.7,0.794112,False,False,False,False,True,1,YELLOW,F03-2
803.85,0.794255,False,False,False,False,True,1,YELLOW,F03-2
804.0,0.794395,False,False,False,False,True,1,YELLOW,F03-2
804.15,0.794532,False,False,False,False,True,1,YELLOW,F03-2
804.3,0.794666,False,False,False,False,True,1,YELLOW,F03-2
804.45,0.794798,False,False,False,False,True,1,YELLOW,F03-2
804.6,0.79493,False,False,False,False,True,1,YELLOW,F03-2
804.75,0.795064,False,False,False,False,True,1,YELLOW,F03-2
804.9,0.795199,False,False,False,False,True,1,YELLOW,F03-2
805.05,0.795334,False,False,False,False,True,1,YELLOW,F03-2
805.2,0.795468,False,False,False,False,True,1,YELLOW,F03-2
805.35,0.795601,False,False,False,False,True,1,YELLOW,F03-2
805.5,0.795736,False,False,False,False,True,1,YELLOW,F03-2
805.65,0.795872,False,False,False,False,True,1,YELLOW,F03-2
805.8,0.79601,False,False,False,False,True,1,YELLOW,F03-2
805.95,0.79615,False,False,False,False,True,1,YELLOW,F03-2
806.1,0.79629,False,False,False,False,True,1,YELLOW,F03-2
806.25,0.796429,False,False,False,False,True,1,YELLOW,F03-2
806.4,0.796566,False,False,False,False,True,1,YELLOW,F03-2
806.55,0.7967,False,False,False,False,True,1,YELLOW,F03-2
806.7,0.796834,False,False,False,False,True,1,YELLOW,F03-2
806.85,0.796967,False,False,False,False,True,1,YELLOW,F03-2
807.0,0.7971,False,False,False,False,True,1,YELLOW,F03-2
807.15,0.797234,False,False,False,False,True,1,YELLOW,F03-2
807.3,0.797366,False,False,False,False,True,1,YELLOW,F03-2
807.45,0.797498,False,False,False,False,True,1,YELLOW,F03-2
807.6,0.797633,False,False,False,False,True,1,YELLOW,F03-2
807.75,0.79777,False,False,False,False,True,1,YELLOW,F03-2
807.9,0.797908,False,False,False,False,True,1,YELLOW,F03-2
808.05,0.798047,False,False,False,False,True,1,YELLOW,F03-2
808.2,0.798185,False,False,False,False,True,1,YELLOW,F03-2
808.35,0.798321,False,False,False,False,True,1,YELLOW,F03-2
808.5,0.798456,False,False,False,False,True,1,YELLOW,F03-2
808.65,0.798589,False,False,False,False,True,1,YELLOW,F03-2
808.8,0.798721,False,False,False,False,True,1,YELLOW,F03-2
808.95,0.798854,False,False,False,False,True,1,YELLOW,F03-2
809.1,0.798988,False,False,False,False,True,1,YELLOW,F03-2
809.25,0.799122,False,False,False,False,True,1,YELLOW,F03-2
809.4,0.799256,False,False,False,False,True,1,YELLOW,F03-2
809.55,0.799391,False,False,False,False,True,1,YELLOW,F03-2
809.7,0.799528,False,False,False,False,True,1,YELLOW,F03-2
809.85,0.799666,False,False,False,False,True,1,YELLOW,F03-2
810.0,0.799805,False,False,False,False,True,1,YELLOW,F03-2
810.15,0.799944,False,False,False,False,True,1,YELLOW,F03-2
810.3,0.800081,False,False,False,False,True,1,YELLOW,F03-2
810.45,0.800216,False,False,False,False,True,1,YELLOW,F03-2
810.6,0.80035,False,False,False,False,True,1,YELLOW,F03-2
810.75,0.800484,False,False,False,False,True,1,YELLOW,F03-2
810.9,0.800618,False,False,False,False,True,1,YELLOW,F03-2
811.05,0.800753,False,False,False,False,True,1,YELLOW,F03-2
811.2,0.800888,False,False,False,False,True,1,YELLOW,F03-2
811.35,0.801024,False,False,False,False,True,1,YELLOW,F03-2
811.5,0.801159,False,False,False,False,True,1,YELLOW,F03-2
811.65,0.801293,False,False,False,False,True,1,YELLOW,F03-2
811.8,0.801429,False,False,False,False,True,1,YELLOW,F03-2
811.95,0.801567,False,False,False,False,True,1,YELLOW,F03-2
812.1,0.801707,False,False,False,False,True,1,YELLOW,F03-2
812.25,0.80185,False,False,False,False,True,1,YELLOW,F03-2
812.4,0.801993,False,False,False,False,True,1,YELLOW,F03-2
812.55,0.802135,False,False,False,False,True,1,YELLOW,F03-2
812.7,0.802275,False,False,False,False,True,1,YELLOW,F03-2
812.85,0.802412,False,False,False,False,True,1,YELLOW,F03-2
813.0,0.802548,False,False,False,False,True,1,YELLOW,F03-2
813.15,0.802685,False,False,False,False,True,1,YELLOW,F03-2
813.3,0.802819,False,False,False,False,True,1,YELLOW,F03-2
813.45,0.802954,False,False,False,False,True,1,YELLOW,F03-2
813.6,0.80309,False,False,False,False,True,1,YELLOW,F03-2
813.75,0.803227,False,False,False,False,True,1,YELLOW,F03-2
813.9,0.803367,False,False,False,False,True,1,YELLOW,F03-2
814.05,0.803508,False,False,False,False,True,1,YELLOW,F03-2
814.2,0.80365,False,False,False,False,True,1,YELLOW,F03-2
814.35,0.803792,False,False,False,False,True,1,YELLOW,F03-2
814.5,0.803931,False,False,False,False,True,1,YELLOW,F03-2
814.65,0.804068,False,False,False,False,True,1,YELLOW,F03-2
814.8,0.804205,False,False,False,False,True,1,YELLOW,F03-2
814.95,0.804342,False,False,False,False,True,1,YELLOW,F03-2
815.1,0.804482,False,False,False,False,True,1,YELLOW,F03-2
815.25,0.804621,False,False,False,False,True,1,YELLOW,F03-2
815.4,0.80476,False,False,False,False,True,1,YELLOW,F03-2
815.55,0.804899,False,False,False,False,True,1,YELLOW,F03-2
815.7,0.805038,False,False,False,False,True,1,YELLOW,F03-2
815.85,0.805177,False,False,False,False,True,1,YELLOW,F03-2
816.0,0.805318,False,False,False,False,True,1,YELLOW,F03-2
816.15,0.805457,False,False,False,False,True,1,YELLOW,F03-2
816.3,0.805595,False,False,False,False,True,1,YELLOW,F03-2
816.45,0.805732,False,False,False,False,True,1,YELLOW,F03-2
816.6,0.80587,False,False,False,False,True,1,YELLOW,F03-2
816.75,0.806008,False,False,False,False,True,1,YELLOW,F03-2
816.9,0.806146,False,False,False,False,True,1,YELLOW,F03-2
817.05,0.806284,False,False,False,False,True,1,YELLOW,F03-2
817.2,0.806418,False,False,False,False,True,1,YELLOW,F03-2
817.35,0.806552,False,False,False,False,True,1,YELLOW,F03-2
817.5,0.806688,False,False,False,False,True,1,YELLOW,F03-2
817.65,0.806829,False,False,False,False,True,1,YELLOW,F03-2
817.8,0.806967,False,False,False,False,True,1,YELLOW,F03-2
817.95,0.807112,False,False,False,False,True,1,YELLOW,F03-2
818.1,0.807254,False,False,False,False,True,1,YELLOW,F03-2
818.25,0.807397,False,False,False,False,True,1,YELLOW,F03-2
818.4,0.807541,False,False,False,False,True,1,YELLOW,F03-2
